"","game","id","roundno","groupness","equalitycondition","roundcat","tokentype","tokengiven","tokensum"
"3511","IG03","5268","8","group","lowstatus","1","self",1,2
"3512","IG03","5256","8","group","highstatus","1","self",0,0
"3513","IG03","5258","8","group","lowstatus","1","self",0,0
"3514","IG03","5266","8","group","highstatus","1","self",0,0
"3515","IG03","5265","16","group","lowstatus","2","self",0,0
"3516","IG03","5263","16","group","highstatus","2","self",0,0
"3517","IG03","5267","16","group","lowstatus","2","self",0,0
"3518","IG03","5269","16","group","highstatus","2","self",1,7
"3519","IG03","5259","16","group","lowstatus","2","self",0,0
"3520","IG03","5257","16","group","highstatus","2","self",0,5
"3521","IG03","5260","16","group","lowstatus","2","self",0,0
"3522","IG03","5261","16","group","highstatus","2","self",0,0
"3523","IG03","5262","16","group","lowstatus","2","self",0,0
"3524","IG03","5264","16","group","highstatus","2","self",1,8
"3525","IG03","5268","16","group","lowstatus","2","self",0,5
"3526","IG03","5256","16","group","highstatus","2","self",0,0
"3527","IG03","5258","16","group","lowstatus","2","self",0,0
"3528","IG03","5266","16","group","highstatus","2","self",0,0
"3529","IG03","5265","24","group","lowstatus","3","self",0,0
"3530","IG03","5263","24","group","highstatus","3","self",1,6
"3531","IG03","5267","24","group","lowstatus","3","self",0,0
"3532","IG03","5269","24","group","highstatus","3","self",1,2
"3533","IG03","5259","24","group","lowstatus","3","self",0,0
"3534","IG03","5257","24","group","highstatus","3","self",1,8
"3535","IG03","5260","24","group","lowstatus","3","self",0,0
"3536","IG03","5261","24","group","highstatus","3","self",0,0
"3537","IG03","5262","24","group","lowstatus","3","self",0,0
"3538","IG03","5264","24","group","highstatus","3","self",1,8
"3539","IG03","5268","24","group","lowstatus","3","self",1,5
"3540","IG03","5256","24","group","highstatus","3","self",0,0
"3541","IG03","5258","24","group","lowstatus","3","self",0,0
"3542","IG03","5266","24","group","highstatus","3","self",0,0
"3543","IG03","5265","32","group","lowstatus","4","self",0,0
"3544","IG03","5263","32","group","highstatus","4","self",0,5
"3545","IG03","5267","32","group","lowstatus","4","self",0,0
"3546","IG03","5269","32","group","highstatus","4","self",1,7
"3547","IG03","5259","32","group","lowstatus","4","self",0,0
"3548","IG03","5257","32","group","highstatus","4","self",1,8
"3549","IG03","5260","32","group","lowstatus","4","self",0,2
"3550","IG03","5261","32","group","highstatus","4","self",0,0
"3551","IG03","5262","32","group","lowstatus","4","self",1,2
"3552","IG03","5264","32","group","highstatus","4","self",1,8
"3553","IG03","5268","32","group","lowstatus","4","self",0,5
"3554","IG03","5256","32","group","highstatus","4","self",0,0
"3555","IG03","5258","32","group","lowstatus","4","self",0,0
"3556","IG03","5266","32","group","highstatus","4","self",0,0
"3557","IG03","5265","40","group","lowstatus","5","self",0,0
"3558","IG03","5263","40","group","highstatus","5","self",1,8
"3559","IG03","5267","40","group","lowstatus","5","self",0,0
"3560","IG03","5269","40","group","highstatus","5","self",1,8
"3561","IG03","5259","40","group","lowstatus","5","self",1,4
"3562","IG03","5257","40","group","highstatus","5","self",1,8
"3563","IG03","5260","40","group","lowstatus","5","self",1,1
"3564","IG03","5261","40","group","highstatus","5","self",0,0
"3565","IG03","5262","40","group","lowstatus","5","self",1,5
"3566","IG03","5264","40","group","highstatus","5","self",1,8
"3567","IG03","5268","40","group","lowstatus","5","self",1,6
"3568","IG03","5256","40","group","highstatus","5","self",0,0
"3569","IG03","5258","40","group","lowstatus","5","self",0,0
"3570","IG03","5266","40","group","highstatus","5","self",1,3
"3571","IG04","5525","8","group","lowstatus","1","self",0,0
"3572","IG04","5523","8","group","highstatus","1","self",0,0
"3573","IG04","5527","8","group","lowstatus","1","self",0,0
"3574","IG04","5529","8","group","highstatus","1","self",0,0
"3575","IG04","5519","8","group","lowstatus","1","self",0,0
"3576","IG04","5517","8","group","highstatus","1","self",0,0
"3577","IG04","5520","8","group","lowstatus","1","self",0,0
"3578","IG04","5521","8","group","highstatus","1","self",1,4
"3579","IG04","5522","8","group","lowstatus","1","self",0,0
"3580","IG04","5524","8","group","highstatus","1","self",0,0
"3581","IG04","5528","8","group","lowstatus","1","self",0,0
"3582","IG04","5516","8","group","highstatus","1","self",0,0
"3583","IG04","5518","8","group","lowstatus","1","self",0,0
"3584","IG04","5526","8","group","highstatus","1","self",0,0
"3585","IG04","5525","16","group","lowstatus","2","self",0,0
"3586","IG04","5523","16","group","highstatus","2","self",0,0
"3587","IG04","5527","16","group","lowstatus","2","self",0,0
"3588","IG04","5529","16","group","highstatus","2","self",0,0
"3589","IG04","5519","16","group","lowstatus","2","self",0,0
"3590","IG04","5517","16","group","highstatus","2","self",0,0
"3591","IG04","5520","16","group","lowstatus","2","self",0,0
"3592","IG04","5521","16","group","highstatus","2","self",1,6
"3593","IG04","5522","16","group","lowstatus","2","self",0,0
"3594","IG04","5524","16","group","highstatus","2","self",0,0
"3595","IG04","5528","16","group","lowstatus","2","self",0,0
"3596","IG04","5516","16","group","highstatus","2","self",0,0
"3597","IG04","5518","16","group","lowstatus","2","self",0,0
"3598","IG04","5526","16","group","highstatus","2","self",0,0
"3599","IG04","5525","24","group","lowstatus","3","self",0,0
"3600","IG04","5523","24","group","highstatus","3","self",0,0
"3601","IG04","5527","24","group","lowstatus","3","self",0,0
"3602","IG04","5529","24","group","highstatus","3","self",0,0
"3603","IG04","5519","24","group","lowstatus","3","self",0,0
"3604","IG04","5517","24","group","highstatus","3","self",1,5
"3605","IG04","5520","24","group","lowstatus","3","self",0,0
"3606","IG04","5521","24","group","highstatus","3","self",0,5
"3607","IG04","5522","24","group","lowstatus","3","self",0,0
"3608","IG04","5524","24","group","highstatus","3","self",0,0
"3609","IG04","5528","24","group","lowstatus","3","self",0,0
"3610","IG04","5516","24","group","highstatus","3","self",0,0
"3611","IG04","5518","24","group","lowstatus","3","self",0,0
"3612","IG04","5526","24","group","highstatus","3","self",0,0
"3613","IG04","5525","32","group","lowstatus","4","self",0,0
"3614","IG04","5523","32","group","highstatus","4","self",0,0
"3615","IG04","5527","32","group","lowstatus","4","self",0,0
"3616","IG04","5529","32","group","highstatus","4","self",0,1
"3617","IG04","5519","32","group","lowstatus","4","self",0,0
"3618","IG04","5517","32","group","highstatus","4","self",0,2
"3619","IG04","5520","32","group","lowstatus","4","self",0,0
"3620","IG04","5521","32","group","highstatus","4","self",0,6
"3621","IG04","5522","32","group","lowstatus","4","self",0,0
"3622","IG04","5524","32","group","highstatus","4","self",0,0
"3623","IG04","5528","32","group","lowstatus","4","self",0,0
"3624","IG04","5516","32","group","highstatus","4","self",0,0
"3625","IG04","5518","32","group","lowstatus","4","self",0,0
"3626","IG04","5526","32","group","highstatus","4","self",0,0
"3627","IG04","5525","40","group","lowstatus","5","self",1,1
"3628","IG04","5523","40","group","highstatus","5","self",0,0
"3629","IG04","5527","40","group","lowstatus","5","self",0,0
"3630","IG04","5529","40","group","highstatus","5","self",0,0
"3631","IG04","5519","40","group","lowstatus","5","self",0,0
"3632","IG04","5517","40","group","highstatus","5","self",1,2
"3633","IG04","5520","40","group","lowstatus","5","self",0,0
"3634","IG04","5521","40","group","highstatus","5","self",1,7
"3635","IG04","5522","40","group","lowstatus","5","self",0,0
"3636","IG04","5524","40","group","highstatus","5","self",0,0
"3637","IG04","5528","40","group","lowstatus","5","self",0,0
"3638","IG04","5516","40","group","highstatus","5","self",0,0
"3639","IG04","5518","40","group","lowstatus","5","self",0,0
"3640","IG04","5526","40","group","highstatus","5","self",0,0
"3641","II01","4409","8","individual","lowstatus","1","self",1,1
"3642","II01","4407","8","individual","highstatus","1","self",0,1
"3643","II01","4411","8","individual","lowstatus","1","self",0,0
"3644","II01","4413","8","individual","highstatus","1","self",0,0
"3645","II01","4403","8","individual","lowstatus","1","self",0,0
"3646","II01","4401","8","individual","highstatus","1","self",0,1
"3647","II01","4404","8","individual","lowstatus","1","self",0,0
"3648","II01","4405","8","individual","highstatus","1","self",0,0
"3649","II01","4406","8","individual","lowstatus","1","self",0,0
"3650","II01","4408","8","individual","highstatus","1","self",1,2
"3651","II01","4412","8","individual","lowstatus","1","self",0,0
"3652","II01","4400","8","individual","highstatus","1","self",0,0
"3653","II01","4402","8","individual","lowstatus","1","self",0,0
"3654","II01","4410","8","individual","highstatus","1","self",0,1
"3655","II01","4409","16","individual","lowstatus","2","self",1,1
"3656","II01","4407","16","individual","highstatus","2","self",1,4
"3657","II01","4411","16","individual","lowstatus","2","self",1,5
"3658","II01","4413","16","individual","highstatus","2","self",0,3
"3659","II01","4403","16","individual","lowstatus","2","self",0,5
"3660","II01","4401","16","individual","highstatus","2","self",0,0
"3661","II01","4404","16","individual","lowstatus","2","self",0,0
"3662","II01","4405","16","individual","highstatus","2","self",0,0
"3663","II01","4406","16","individual","lowstatus","2","self",0,0
"3664","II01","4408","16","individual","highstatus","2","self",0,1
"3665","II01","4412","16","individual","lowstatus","2","self",0,0
"3666","II01","4400","16","individual","highstatus","2","self",0,4
"3667","II01","4402","16","individual","lowstatus","2","self",1,4
"3668","II01","4410","16","individual","highstatus","2","self",0,2
"3669","II01","4409","24","individual","lowstatus","3","self",0,2
"3670","II01","4407","24","individual","highstatus","3","self",0,1
"3671","II01","4411","24","individual","lowstatus","3","self",1,5
"3672","II01","4413","24","individual","highstatus","3","self",0,4
"3673","II01","4403","24","individual","lowstatus","3","self",1,2
"3674","II01","4401","24","individual","highstatus","3","self",0,0
"3675","II01","4404","24","individual","lowstatus","3","self",0,0
"3676","II01","4405","24","individual","highstatus","3","self",1,1
"3677","II01","4406","24","individual","lowstatus","3","self",0,0
"3678","II01","4408","24","individual","highstatus","3","self",0,2
"3679","II01","4412","24","individual","lowstatus","3","self",0,0
"3680","II01","4400","24","individual","highstatus","3","self",1,6
"3681","II01","4402","24","individual","lowstatus","3","self",1,6
"3682","II01","4410","24","individual","highstatus","3","self",1,1
"3683","II01","4409","32","individual","lowstatus","4","self",1,2
"3684","II01","4407","32","individual","highstatus","4","self",0,2
"3685","II01","4411","32","individual","lowstatus","4","self",1,6
"3686","II01","4413","32","individual","highstatus","4","self",0,1
"3687","II01","4403","32","individual","lowstatus","4","self",1,1
"3688","II01","4401","32","individual","highstatus","4","self",0,0
"3689","II01","4404","32","individual","lowstatus","4","self",0,0
"3690","II01","4405","32","individual","highstatus","4","self",0,3
"3691","II01","4406","32","individual","lowstatus","4","self",0,0
"3692","II01","4408","32","individual","highstatus","4","self",0,3
"3693","II01","4412","32","individual","lowstatus","4","self",0,0
"3694","II01","4400","32","individual","highstatus","4","self",1,7
"3695","II01","4402","32","individual","lowstatus","4","self",1,6
"3696","II01","4410","32","individual","highstatus","4","self",0,0
"3697","II01","4409","40","individual","lowstatus","5","self",1,2
"3698","II01","4407","40","individual","highstatus","5","self",1,4
"3699","II01","4411","40","individual","lowstatus","5","self",1,6
"3700","II01","4413","40","individual","highstatus","5","self",1,6
"3701","II01","4403","40","individual","lowstatus","5","self",1,1
"3702","II01","4401","40","individual","highstatus","5","self",0,0
"3703","II01","4404","40","individual","lowstatus","5","self",0,2
"3704","II01","4405","40","individual","highstatus","5","self",1,8
"3705","II01","4406","40","individual","lowstatus","5","self",0,1
"3706","II01","4408","40","individual","highstatus","5","self",1,4
"3707","II01","4412","40","individual","lowstatus","5","self",0,0
"3708","II01","4400","40","individual","highstatus","5","self",1,7
"3709","II01","4402","40","individual","lowstatus","5","self",1,6
"3710","II01","4410","40","individual","highstatus","5","self",1,3
"3711","II02","4941","8","individual","lowstatus","1","self",0,0
"3712","II02","4939","8","individual","highstatus","1","self",0,0
"3713","II02","4943","8","individual","lowstatus","1","self",0,0
"3714","II02","4945","8","individual","highstatus","1","self",0,3
"3715","II02","4935","8","individual","lowstatus","1","self",0,0
"3716","II02","4933","8","individual","highstatus","1","self",0,0
"3717","II02","4936","8","individual","lowstatus","1","self",0,1
"3718","II02","4937","8","individual","highstatus","1","self",0,0
"3719","II02","4938","8","individual","lowstatus","1","self",0,0
"3720","II02","4940","8","individual","highstatus","1","self",0,0
"3721","II02","4944","8","individual","lowstatus","1","self",1,3
"3722","II02","4932","8","individual","highstatus","1","self",0,0
"3723","II02","4934","8","individual","lowstatus","1","self",0,0
"3724","II02","4942","8","individual","highstatus","1","self",0,0
"3725","II02","4941","16","individual","lowstatus","2","self",0,0
"3726","II02","4939","16","individual","highstatus","2","self",0,0
"3727","II02","4943","16","individual","lowstatus","2","self",0,0
"3728","II02","4945","16","individual","highstatus","2","self",1,6
"3729","II02","4935","16","individual","lowstatus","2","self",0,0
"3730","II02","4933","16","individual","highstatus","2","self",1,2
"3731","II02","4936","16","individual","lowstatus","2","self",0,3
"3732","II02","4937","16","individual","highstatus","2","self",0,0
"3733","II02","4938","16","individual","lowstatus","2","self",0,1
"3734","II02","4940","16","individual","highstatus","2","self",0,0
"3735","II02","4944","16","individual","lowstatus","2","self",0,3
"3736","II02","4932","16","individual","highstatus","2","self",0,0
"3737","II02","4934","16","individual","lowstatus","2","self",0,0
"3738","II02","4942","16","individual","highstatus","2","self",0,1
"3739","II02","4941","24","individual","lowstatus","3","self",0,0
"3740","II02","4939","24","individual","highstatus","3","self",0,0
"3741","II02","4943","24","individual","lowstatus","3","self",0,0
"3742","II02","4945","24","individual","highstatus","3","self",1,5
"3743","II02","4935","24","individual","lowstatus","3","self",0,0
"3744","II02","4933","24","individual","highstatus","3","self",0,3
"3745","II02","4936","24","individual","lowstatus","3","self",0,2
"3746","II02","4937","24","individual","highstatus","3","self",1,2
"3747","II02","4938","24","individual","lowstatus","3","self",0,3
"3748","II02","4940","24","individual","highstatus","3","self",1,1
"3749","II02","4944","24","individual","lowstatus","3","self",1,4
"3750","II02","4932","24","individual","highstatus","3","self",0,0
"3751","II02","4934","24","individual","lowstatus","3","self",0,0
"3752","II02","4942","24","individual","highstatus","3","self",0,0
"3753","II02","4941","32","individual","lowstatus","4","self",0,0
"3754","II02","4939","32","individual","highstatus","4","self",0,1
"3755","II02","4943","32","individual","lowstatus","4","self",0,0
"3756","II02","4945","32","individual","highstatus","4","self",1,6
"3757","II02","4935","32","individual","lowstatus","4","self",1,2
"3758","II02","4933","32","individual","highstatus","4","self",0,5
"3759","II02","4936","32","individual","lowstatus","4","self",1,6
"3760","II02","4937","32","individual","highstatus","4","self",0,2
"3761","II02","4938","32","individual","lowstatus","4","self",0,3
"3762","II02","4940","32","individual","highstatus","4","self",1,6
"3763","II02","4944","32","individual","lowstatus","4","self",1,4
"3764","II02","4932","32","individual","highstatus","4","self",0,0
"3765","II02","4934","32","individual","lowstatus","4","self",0,0
"3766","II02","4942","32","individual","highstatus","4","self",1,4
"3767","II02","4941","40","individual","lowstatus","5","self",0,0
"3768","II02","4939","40","individual","highstatus","5","self",0,3
"3769","II02","4943","40","individual","lowstatus","5","self",1,3
"3770","II02","4945","40","individual","highstatus","5","self",1,6
"3771","II02","4935","40","individual","lowstatus","5","self",1,5
"3772","II02","4933","40","individual","highstatus","5","self",1,5
"3773","II02","4936","40","individual","lowstatus","5","self",0,5
"3774","II02","4937","40","individual","highstatus","5","self",1,4
"3775","II02","4938","40","individual","lowstatus","5","self",1,1
"3776","II02","4940","40","individual","highstatus","5","self",1,8
"3777","II02","4944","40","individual","lowstatus","5","self",1,7
"3778","II02","4932","40","individual","highstatus","5","self",0,0
"3779","II02","4934","40","individual","lowstatus","5","self",0,0
"3780","II02","4942","40","individual","highstatus","5","self",1,5
"3781","II03","5497","8","individual","lowstatus","1","self",0,0
"3782","II03","5495","8","individual","highstatus","1","self",0,2
"3783","II03","5499","8","individual","lowstatus","1","self",0,3
"3784","II03","5501","8","individual","highstatus","1","self",1,7
"3785","II03","5491","8","individual","lowstatus","1","self",0,0
"3786","II03","5489","8","individual","highstatus","1","self",0,0
"3787","II03","5492","8","individual","lowstatus","1","self",0,0
"3788","II03","5493","8","individual","highstatus","1","self",0,0
"3789","II03","5494","8","individual","lowstatus","1","self",0,0
"3790","II03","5496","8","individual","highstatus","1","self",0,0
"3791","II03","5500","8","individual","lowstatus","1","self",0,0
"3792","II03","5488","8","individual","highstatus","1","self",0,0
"3793","II03","5490","8","individual","lowstatus","1","self",1,7
"3794","II03","5498","8","individual","highstatus","1","self",0,0
"3795","II03","5497","16","individual","lowstatus","2","self",1,4
"3796","II03","5495","16","individual","highstatus","2","self",1,5
"3797","II03","5499","16","individual","lowstatus","2","self",1,5
"3798","II03","5501","16","individual","highstatus","2","self",1,8
"3799","II03","5491","16","individual","lowstatus","2","self",0,0
"3800","II03","5489","16","individual","highstatus","2","self",0,0
"3801","II03","5492","16","individual","lowstatus","2","self",1,2
"3802","II03","5493","16","individual","highstatus","2","self",0,0
"3803","II03","5494","16","individual","lowstatus","2","self",0,0
"3804","II03","5496","16","individual","highstatus","2","self",0,0
"3805","II03","5500","16","individual","lowstatus","2","self",0,0
"3806","II03","5488","16","individual","highstatus","2","self",0,0
"3807","II03","5490","16","individual","lowstatus","2","self",1,8
"3808","II03","5498","16","individual","highstatus","2","self",0,0
"3809","II03","5497","24","individual","lowstatus","3","self",0,5
"3810","II03","5495","24","individual","highstatus","3","self",1,6
"3811","II03","5499","24","individual","lowstatus","3","self",0,4
"3812","II03","5501","24","individual","highstatus","3","self",1,7
"3813","II03","5491","24","individual","lowstatus","3","self",0,0
"3814","II03","5489","24","individual","highstatus","3","self",0,0
"3815","II03","5492","24","individual","lowstatus","3","self",1,8
"3816","II03","5493","24","individual","highstatus","3","self",0,4
"3817","II03","5494","24","individual","lowstatus","3","self",0,0
"3818","II03","5496","24","individual","highstatus","3","self",0,0
"3819","II03","5500","24","individual","lowstatus","3","self",0,0
"3820","II03","5488","24","individual","highstatus","3","self",0,0
"3821","II03","5490","24","individual","lowstatus","3","self",0,6
"3822","II03","5498","24","individual","highstatus","3","self",0,0
"3823","II03","5497","32","individual","lowstatus","4","self",1,7
"3824","II03","5495","32","individual","highstatus","4","self",1,8
"3825","II03","5499","32","individual","lowstatus","4","self",1,5
"3826","II03","5501","32","individual","highstatus","4","self",1,8
"3827","II03","5491","32","individual","lowstatus","4","self",0,0
"3828","II03","5489","32","individual","highstatus","4","self",0,0
"3829","II03","5492","32","individual","lowstatus","4","self",0,5
"3830","II03","5493","32","individual","highstatus","4","self",0,5
"3831","II03","5494","32","individual","lowstatus","4","self",1,2
"3832","II03","5496","32","individual","highstatus","4","self",0,0
"3833","II03","5500","32","individual","lowstatus","4","self",1,6
"3834","II03","5488","32","individual","highstatus","4","self",0,0
"3835","II03","5490","32","individual","lowstatus","4","self",1,7
"3836","II03","5498","32","individual","highstatus","4","self",0,0
"3837","II03","5497","40","individual","lowstatus","5","self",0,7
"3838","II03","5495","40","individual","highstatus","5","self",0,6
"3839","II03","5499","40","individual","lowstatus","5","self",0,6
"3840","II03","5501","40","individual","highstatus","5","self",1,8
"3841","II03","5491","40","individual","lowstatus","5","self",0,0
"3842","II03","5489","40","individual","highstatus","5","self",0,0
"3843","II03","5492","40","individual","lowstatus","5","self",1,6
"3844","II03","5493","40","individual","highstatus","5","self",1,6
"3845","II03","5494","40","individual","lowstatus","5","self",1,6
"3846","II03","5496","40","individual","highstatus","5","self",0,2
"3847","II03","5500","40","individual","lowstatus","5","self",1,8
"3848","II03","5488","40","individual","highstatus","5","self",0,0
"3849","II03","5490","40","individual","lowstatus","5","self",1,8
"3850","II03","5498","40","individual","highstatus","5","self",0,0
"3851","II04","5325","8","individual","lowstatus","1","self",0,0
"3852","II04","5323","8","individual","highstatus","1","self",0,0
"3853","II04","5327","8","individual","lowstatus","1","self",1,8
"3854","II04","5329","8","individual","highstatus","1","self",0,0
"3855","II04","5319","8","individual","lowstatus","1","self",0,0
"3856","II04","5317","8","individual","highstatus","1","self",0,0
"3857","II04","5320","8","individual","lowstatus","1","self",0,0
"3858","II04","5321","8","individual","highstatus","1","self",1,5
"3859","II04","5322","8","individual","lowstatus","1","self",0,0
"3860","II04","5324","8","individual","highstatus","1","self",1,8
"3861","II04","5328","8","individual","lowstatus","1","self",0,0
"3862","II04","5316","8","individual","highstatus","1","self",0,0
"3863","II04","5318","8","individual","lowstatus","1","self",0,2
"3864","II04","5326","8","individual","highstatus","1","self",0,0
"3865","II04","5325","16","individual","lowstatus","2","self",0,0
"3866","II04","5323","16","individual","highstatus","2","self",0,0
"3867","II04","5327","16","individual","lowstatus","2","self",1,8
"3868","II04","5329","16","individual","highstatus","2","self",0,0
"3869","II04","5319","16","individual","lowstatus","2","self",0,0
"3870","II04","5317","16","individual","highstatus","2","self",1,4
"3871","II04","5320","16","individual","lowstatus","2","self",0,1
"3872","II04","5321","16","individual","highstatus","2","self",1,6
"3873","II04","5322","16","individual","lowstatus","2","self",1,4
"3874","II04","5324","16","individual","highstatus","2","self",1,8
"3875","II04","5328","16","individual","lowstatus","2","self",0,0
"3876","II04","5316","16","individual","highstatus","2","self",0,0
"3877","II04","5318","16","individual","lowstatus","2","self",0,3
"3878","II04","5326","16","individual","highstatus","2","self",0,0
"3879","II04","5325","24","individual","lowstatus","3","self",0,0
"3880","II04","5323","24","individual","highstatus","3","self",0,0
"3881","II04","5327","24","individual","lowstatus","3","self",1,8
"3882","II04","5329","24","individual","highstatus","3","self",0,0
"3883","II04","5319","24","individual","lowstatus","3","self",1,2
"3884","II04","5317","24","individual","highstatus","3","self",1,5
"3885","II04","5320","24","individual","lowstatus","3","self",0,2
"3886","II04","5321","24","individual","highstatus","3","self",0,7
"3887","II04","5322","24","individual","lowstatus","3","self",1,6
"3888","II04","5324","24","individual","highstatus","3","self",1,8
"3889","II04","5328","24","individual","lowstatus","3","self",1,6
"3890","II04","5316","24","individual","highstatus","3","self",1,2
"3891","II04","5318","24","individual","lowstatus","3","self",0,2
"3892","II04","5326","24","individual","highstatus","3","self",0,4
"3893","II04","5325","32","individual","lowstatus","4","self",1,2
"3894","II04","5323","32","individual","highstatus","4","self",0,0
"3895","II04","5327","32","individual","lowstatus","4","self",1,7
"3896","II04","5329","32","individual","highstatus","4","self",0,0
"3897","II04","5319","32","individual","lowstatus","4","self",1,3
"3898","II04","5317","32","individual","highstatus","4","self",0,6
"3899","II04","5320","32","individual","lowstatus","4","self",0,1
"3900","II04","5321","32","individual","highstatus","4","self",0,6
"3901","II04","5322","32","individual","lowstatus","4","self",0,7
"3902","II04","5324","32","individual","highstatus","4","self",1,7
"3903","II04","5328","32","individual","lowstatus","4","self",0,5
"3904","II04","5316","32","individual","highstatus","4","self",0,2
"3905","II04","5318","32","individual","lowstatus","4","self",1,3
"3906","II04","5326","32","individual","highstatus","4","self",0,4
"3907","II04","5325","40","individual","lowstatus","5","self",1,8
"3908","II04","5323","40","individual","highstatus","5","self",0,0
"3909","II04","5327","40","individual","lowstatus","5","self",1,8
"3910","II04","5329","40","individual","highstatus","5","self",0,0
"3911","II04","5319","40","individual","lowstatus","5","self",0,5
"3912","II04","5317","40","individual","highstatus","5","self",1,8
"3913","II04","5320","40","individual","lowstatus","5","self",1,4
"3914","II04","5321","40","individual","highstatus","5","self",1,7
"3915","II04","5322","40","individual","lowstatus","5","self",1,8
"3916","II04","5324","40","individual","highstatus","5","self",1,8
"3917","II04","5328","40","individual","lowstatus","5","self",1,8
"3918","II04","5316","40","individual","highstatus","5","self",1,7
"3919","II04","5318","40","individual","lowstatus","5","self",0,3
"3920","II04","5326","40","individual","highstatus","5","self",0,4
"3921","IM2G01","4507","8","individual","highstatus","1","self",0,0
"3922","IM2G01","4505","8","individual","lowstatus","1","self",0,0
"3923","IM2G01","4509","8","individual","highstatus","1","self",0,0
"3924","IM2G01","4511","8","individual","lowstatus","1","self",0,0
"3925","IM2G01","4501","8","individual","highstatus","1","self",0,0
"3926","IM2G01","4499","8","individual","highstatus","1","self",0,0
"3927","IM2G01","4502","8","individual","highstatus","1","self",0,0
"3928","IM2G01","4503","8","individual","highstatus","1","self",0,0
"3929","IM2G01","4504","8","individual","highstatus","1","self",1,4
"3930","IM2G01","4506","8","individual","highstatus","1","self",0,0
"3931","IM2G01","4510","8","individual","highstatus","1","self",0,0
"3932","IM2G01","4498","8","individual","lowstatus","1","self",0,0
"3933","IM2G01","4500","8","individual","highstatus","1","self",0,0
"3934","IM2G01","4508","8","individual","lowstatus","1","self",0,2
"3935","IM2G01","4507","16","individual","highstatus","2","self",0,0
"3936","IM2G01","4505","16","individual","lowstatus","2","self",0,0
"3937","IM2G01","4509","16","individual","highstatus","2","self",0,0
"3938","IM2G01","4511","16","individual","lowstatus","2","self",0,0
"3939","IM2G01","4501","16","individual","highstatus","2","self",0,0
"3940","IM2G01","4499","16","individual","highstatus","2","self",0,0
"3941","IM2G01","4502","16","individual","highstatus","2","self",0,0
"3942","IM2G01","4503","16","individual","highstatus","2","self",0,0
"3943","IM2G01","4504","16","individual","highstatus","2","self",0,4
"3944","IM2G01","4506","16","individual","highstatus","2","self",0,0
"3945","IM2G01","4510","16","individual","highstatus","2","self",0,3
"3946","IM2G01","4498","16","individual","lowstatus","2","self",0,0
"3947","IM2G01","4500","16","individual","highstatus","2","self",0,0
"3948","IM2G01","4508","16","individual","lowstatus","2","self",1,4
"3949","IM2G01","4507","24","individual","highstatus","3","self",0,0
"3950","IM2G01","4505","24","individual","lowstatus","3","self",0,0
"3951","IM2G01","4509","24","individual","highstatus","3","self",0,0
"3952","IM2G01","4511","24","individual","lowstatus","3","self",0,0
"3953","IM2G01","4501","24","individual","highstatus","3","self",0,0
"3954","IM2G01","4499","24","individual","highstatus","3","self",0,0
"3955","IM2G01","4502","24","individual","highstatus","3","self",0,0
"3956","IM2G01","4503","24","individual","highstatus","3","self",0,0
"3957","IM2G01","4504","24","individual","highstatus","3","self",0,4
"3958","IM2G01","4506","24","individual","highstatus","3","self",0,0
"3959","IM2G01","4510","24","individual","highstatus","3","self",0,2
"3960","IM2G01","4498","24","individual","lowstatus","3","self",0,0
"3961","IM2G01","4500","24","individual","highstatus","3","self",0,0
"3962","IM2G01","4508","24","individual","lowstatus","3","self",1,8
"3963","IM2G01","4507","32","individual","highstatus","4","self",0,0
"3964","IM2G01","4505","32","individual","lowstatus","4","self",0,0
"3965","IM2G01","4509","32","individual","highstatus","4","self",0,0
"3966","IM2G01","4511","32","individual","lowstatus","4","self",0,0
"3967","IM2G01","4501","32","individual","highstatus","4","self",0,0
"3968","IM2G01","4499","32","individual","highstatus","4","self",0,0
"3969","IM2G01","4502","32","individual","highstatus","4","self",0,0
"3970","IM2G01","4503","32","individual","highstatus","4","self",0,0
"3971","IM2G01","4504","32","individual","highstatus","4","self",1,2
"3972","IM2G01","4506","32","individual","highstatus","4","self",0,0
"3973","IM2G01","4510","32","individual","highstatus","4","self",0,1
"3974","IM2G01","4498","32","individual","lowstatus","4","self",0,0
"3975","IM2G01","4500","32","individual","highstatus","4","self",1,1
"3976","IM2G01","4508","32","individual","lowstatus","4","self",0,4
"3977","IM2G01","4507","40","individual","highstatus","5","self",0,0
"3978","IM2G01","4505","40","individual","lowstatus","5","self",1,6
"3979","IM2G01","4509","40","individual","highstatus","5","self",0,0
"3980","IM2G01","4511","40","individual","lowstatus","5","self",0,0
"3981","IM2G01","4501","40","individual","highstatus","5","self",0,0
"3982","IM2G01","4499","40","individual","highstatus","5","self",0,0
"3983","IM2G01","4502","40","individual","highstatus","5","self",1,5
"3984","IM2G01","4503","40","individual","highstatus","5","self",0,0
"3985","IM2G01","4504","40","individual","highstatus","5","self",1,6
"3986","IM2G01","4506","40","individual","highstatus","5","self",0,0
"3987","IM2G01","4510","40","individual","highstatus","5","self",1,3
"3988","IM2G01","4498","40","individual","lowstatus","5","self",0,0
"3989","IM2G01","4500","40","individual","highstatus","5","self",0,3
"3990","IM2G01","4508","40","individual","lowstatus","5","self",1,6
"3991","IM2G03","5173","8","individual","highstatus","1","self",0,0
"3992","IM2G03","5171","8","individual","lowstatus","1","self",1,8
